"SampleID","EndpointCategory","EndpointName","EndpointValue","EndpointValue Unit Ontology","EndpointValue Unit Ontology Entry","WellQ"
"waid16835acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",21.7183029107055,"","",1
"waid16836acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",22.3938461538462,"","",1
"waid16876acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",14.1301059001513,"","",1
"waid16877acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",15.0035938903863,"","",1
"waid16878acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",16.7784017278618,"","",1
"waid16954acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",17.1048082117774,"","",1
"waid16955acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",12.385536823425,"","",1
"waid16956acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",13.3772747447847,"","",1
"waid16507acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",19.5114219114219,"","",1
"waid16508acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",22.1920364993779,"","",1
"waid16509acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",10.9667636061487,"","",1
"waid16510acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",6.07988055244494,"","",1
"waid16511acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",5.98218347232752,"","",1
"waid16512acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",7.08272859216255,"","",1
"waid16513acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",18.9173594132029,"","",1
"waid16514acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",23.8942463533225,"","",1
"waid16515acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",10.5979338842975,"","",1
"waid16516acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",8.58241353936718,"","",1
"waid16517acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",6.33659270402407,"","",1
"waid16518acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",9.24188998589563,"","",1
"waid16519acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",18.2076583210604,"","",1
"waid16520acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",23.4410279944929,"","",1
"waid16521acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",11.4181034482759,"","",1
"waid16522acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",6.6475125337447,"","",1
"waid16523acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",6.90733876945886,"","",1
"waid16524acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",9.92340099578706,"","",1
"waid16795acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",19.2575757575758,"","",1
"waid16796acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",7.53973509933775,"","",1
"waid16797acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",5.64774624373957,"","",1
"waid16798acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",4.42257106491302,"","",1
"waid16799acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",7.92389525368249,"","",1
"waid16800acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",8.37309120924474,"","",1
"waid16801acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",17.5835351089588,"","",1
"waid16802acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",7.47551487414188,"","",1
"waid16803acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",5.39460784313725,"","",1
"waid16804acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",6.82804674457429,"","",1
"waid16805acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",7.14297286350749,"","",1
"waid16806acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",8.68072289156627,"","",1
"waid16807acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",18.4581225407532,"","",1
"waid16808acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",7.75529100529101,"","",1
"waid16809acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",5.98576078112286,"","",1
"waid16810acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",6.6801399144967,"","",1
"waid16811acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",9.98623853211009,"","",1
"waid16812acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",10.042951971886,"","",1
"waid17011acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",29.4518317503392,"","",1
"waid17012acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",11.7555555555556,"","",1
"waid17013acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",10.564,"","",1
"waid17014acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",6.9034449296458,"","",1
"waid17015acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",5.08872109485606,"","",1
"waid17016acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",10.5456907752274,"","",1
"waid17017acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",28.6030789825971,"","",1
"waid17018acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",13.4337957124842,"","",1
"waid17019acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",10.0664974619289,"","",1
"waid17020acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",8.19979455572676,"","",1
"waid17021acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",7.44979367262724,"","",1
"waid17022acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",10.4787234042553,"","",1
"waid17023acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",27.2471264367816,"","",1
"waid17024acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",11.8829095209935,"","",1
"waid17025acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",11.8455284552846,"","",1
"waid17026acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",8.74698795180723,"","",1
"waid17027acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",7.88316151202749,"","",1
"waid17028acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",14.4618591079617,"","",1
"waid16585acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",13.1546012269939,"","",1
"waid16586acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",16.5741801145237,"","",1
"waid16587acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",21.8877110325874,"","",1
"waid16588acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",11.3172613307618,"","",1
"waid16589acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",11.25307206908,"","",1
"waid16590acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",12.4085628941255,"","",1
"waid16591acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",12.9311150029189,"","",1
"waid16592acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",18.2004842615012,"","",1
"waid16593acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",21.9833395038875,"","",1
"waid16594acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",13.5718717683557,"","",1
"waid16595acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",10.8562437893342,"","",1
"waid16596acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",11.6208514917868,"","",1
"waid16597acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",14.1077297626293,"","",1
"waid16598acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",18.3747050495517,"","",1
"waid16599acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",19.7614155251142,"","",1
"waid16600acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",12.452045376418,"","",1
"waid16601acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",14.5313993174061,"","",1
"waid16602acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",12.2385714285714,"","",1
"waid16681acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",8.94359387590653,"","",1
"waid16682acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",16.4138453764528,"","",1
"waid16683acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",8.04602036967182,"","",1
"waid16684acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",9.99482277976902,"","",1
"waid16685acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",8.42451018056089,"","",1
"waid16686acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",11.104797979798,"","",1
"waid16687acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",10.2229639519359,"","",1
"waid16688acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",17.3602344454463,"","",1
"waid16689acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",8.986529318542,"","",1
"waid16690acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",9.12707390648567,"","",1
"waid16691acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",8.91053677932406,"","",1
"waid16692acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",9.8163427211424,"","",1
"waid16693acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",8.44328097731239,"","",1
"waid16694acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",19.8620331950207,"","",1
"waid16695acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",8.47187004754358,"","",1
"waid16696acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",9.82554517133956,"","",1
"waid16697acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",9.96251464271769,"","",1
"waid16698acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",11.3015012510425,"","",1
"waid16837acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",16.2026378896882,"","",1
"waid16838acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",9.81546572934974,"","",1
"waid16839acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",14.1962464300286,"","",1
"waid16840acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",13.4166666666667,"","",1
"waid16841acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",12.5584733893557,"","",1
"waid16842acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",11.9157628344179,"","",1
"waid16843acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",18.7585278276481,"","",1
"waid16844acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",10.641592920354,"","",1
"waid16845acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",18.8646398841839,"","",1
"waid16846acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",12.6399311531842,"","",1
"waid16847acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",15.0996376811594,"","",1
"waid16848acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",17.1381705905056,"","",1
"waid16849acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",16.2055813953488,"","",1
"waid16850acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",10.4425059476606,"","",1
"waid16851acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",16.6390321301071,"","",1
"waid16852acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",20.7878667724029,"","",1
"waid16853acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",15.7659574468085,"","",1
"waid16854acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",18.7269475357711,"","",1
"waid16603acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",11.8939501779359,"","",1
"waid16612acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",13.2225865209472,"","",1
"waid16613acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",12.2762645914397,"","",1
"waid16614acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",12.0968978738236,"","",1
"waid16604acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",13.7704117236567,"","",1
"waid16605acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",15.6176470588235,"","",1
"waid16606acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",12.9127673796791,"","",1
"waid16607acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",14.2051993067591,"","",1
"waid16608acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",16.217825311943,"","",1
"waid16609acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",13.3381855111713,"","",1
"waid16610acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",13.4054804023587,"","",1
"waid16611acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",13.9336575199722,"","",1
"waid16699acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",11.448651206815,"","",1
"waid16708acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",11.3094736842105,"","",1
"waid16709acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",12.1362306727957,"","",1
"waid16710acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",12.9801247077163,"","",1
"waid16700acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",10.5268959435626,"","",1
"waid16701acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",13.1254266211604,"","",1
"waid16702acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",11.0177462289264,"","",1
"waid16703acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",10.8411060668593,"","",1
"waid16704acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",14.2815973651709,"","",1
"waid16705acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",13.2465806955842,"","",1
"waid16706acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",12.5152425933877,"","",1
"waid16707acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",14.375408496732,"","",1
"waid16525acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",8.3098968284295,"","",1
"waid16534acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",13.0764769844146,"","",1
"waid16535acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",13.0796586059744,"","",1
"waid16536acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",13.309011309741,"","",1
"waid16526acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",8.92,"","",1
"waid16527acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",8.04992657856094,"","",1
"waid16528acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",10.3553019145803,"","",1
"waid16529acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",10.2630983791934,"","",1
"waid16530acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",12.8424460431655,"","",1
"waid16531acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",11.5760286225403,"","",1
"waid16532acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",13.2824314306894,"","",1
"waid16533acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",12.9360942520528,"","",1
"waid16813acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",7.97849934181659,"","",1
"waid16822acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",11.0424892703863,"","",1
"waid16823acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",11.0768307322929,"","",1
"waid16824acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",11.9094878920206,"","",1
"waid16814acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",7.34484346224678,"","",1
"waid16815acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",9.32017738359202,"","",1
"waid16816acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",8.45482322130074,"","",1
"waid16817acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",10.2080200501253,"","",1
"waid16818acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",10.0694076038904,"","",1
"waid16819acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",10.6990291262136,"","",1
"waid16820acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",11.2057862809146,"","",1
"waid16821acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",13.7835314091681,"","",1
"waid16855acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",15.3185128401686,"","",1
"waid16864acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",23.8896336014299,"","",1
"waid16865acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",25.025111381126,"","",1
"waid16866acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",24.477886977887,"","",1
"waid16856acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",18.0019040365575,"","",1
"waid16857acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",19.4044405746626,"","",1
"waid16858acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",24.1006564551422,"","",1
"waid16859acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",27.3409961685824,"","",1
"waid16860acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",29.5980036297641,"","",1
"waid16861acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",25.8829194120628,"","",1
"waid16862acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",25.7598958333333,"","",1
"waid16863acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",27.7722457627119,"","",1
"waid16920acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",13.1510439804531,"","",1
"waid16917acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",17.2361315660285,"","",1
"waid16918acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",17.6600506756757,"","",1
"waid16919acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",17.1862485833019,"","",1
"waid16921acid112","Cytotoxicity (TIER1)","Mitochondrial mass changes",16.0225309800976,"","",1
